TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"Bevis Steel Folding Chairs","Joy Smith",53477,-1207.18,95.95,74.35,Manitoba,WWUrAXtFPTArXZ/0MZvW/+zOhit7xvn/j0syXZQyOTTGU9O/FN5cjlegaJqnLj4T0OuGWGDhahdAN91uoBjT4FPUD3z3HDHghAgeFSPFfEyug0KfmnpY4WyE5uKy/p99QyA4eHJcTU5MP3Xfcyk3Ymi7eQiqfdxRiwyARY5kSs3Qqp2HZHS7UkDsGYwlsKhdK7VH2koTlHgGTXHyU3YVTy18mkeUx6bD6B7K0h0eklgMP3lvxTCN2xfz8yrVqkx+PQERB/p1UQ6eN9rjEPOsieVTM3i3hNlbk1T+dsCQkuGm9QZIjUQTbPPg74BEpKlh+ln1tA0qwLVeDuhJXmGpwApaDOKAGGljiV5Rgb9P0/H89/b2scXUGeB0evMa0ELrD7Zobnydvj7zv4c7VM41KWc94qnJEGkgpT7IgwhlULQhFQjHrSLqXSHzSuUvRyCQlZJFepSdOjEMiuq9KhqEuHoqf9u52aeT4ElfY9eoYKjjccoT1gRXAK+lF2YuSoIbVvXCE0P1U6cc+1DViokb5XAliOro6+YDyD8EIWnwuJzDCUvjEgPl+u4KeGc2F6S/daL162LkPLyMIJB1WwrFaL8nVjMHZgBbr5U675AI6pOORXa5y3nA70Fq38iVpJQ0GnPFF0gwgfmLVbVwxusLwr178j5o4+azzLAKYI1pTqs=,G+OZ4zMKCM/Q0PLeqT8CZG/uDGAz4u5DUhsjBA5/nLXvYt9/b3AosjTOHKHpL9T4UG3o7yzB1D4VUCNbP3FV8pp3cqK8/skeHcsQRnmePn3ye+21TofH+BVp2OHk9cqEhiJV2xiT1ydjJ18MmH/HT5ii4oPdZKAqH2UPmF3MnbshsWnO3E2gie+nnfwh5lOehQm7vxwu6Hv25ovf/Ij5UzUYzHciyOFuFR5hIR30pr7XiyzNTlRDbZMHeVQuCTFu3FNU36CpyCjdIygqWrzozORI42nSgHCEEcnHtQrY1mr+6dYixCf3eUb32yvF9hwGe9F3jMJNZ2RKwXnx3foGxrpFYUMB0xK6sBKg8Ek35LqNvrJR6bEtFfRXq9mo70pZjBiB7HQJBqFdLIkiOsD8H8rOrwsKYRC6N6E0bYlfd7z7qQqHG2XnHK1YGD/EJ27ZmeLqpQM2xgRK0El/dgRcRxhTlOXHcSjJ/CevjWTYHy/WlNOMKy4GgQ3rPiAQkGDOYG0ZN7JNnt9BOeB/tCaaZkjjz1mjUDl8ryqsaPe1KOji88nCOM0bgtaNTg94UC/0fEz0oVVFznLReTLPcvl3e6c5HM90r1aaqbofWfUDi7+xoKEWiB4kouRf9hP9bvG66ahVb6GsvMWXk9e1Xr7dco0W6HAL9HzkyfstICC6pN0=
"Global Leather and Oak Executive Chair, Black","Joy Smith",53477,1261.44,300.98,64.73,Manitoba,a3JOyOlkvXQFMpG8tnvmCdQUoyj5Te48UyLGgYurFM6q9HIx3LbEs5UjyZx429j3Vqda7h3dlxghI2S2CYWOmujMXmPLv77xqVu61IPuvx9zSPiJ01oKAqX5BjHW3hfGVQOu13s89FjnFAkkShLZ6lTpeiow25TxuXxpSjXnpNn3H0/FPfUAHZSMZRM+biUO7CQ/At1xqwYtvexCLO4bcGUuaTLn9WhFJyAMSrYO7FnNrG03+Fg7r6EJnuzUJhvF/uN2O1HbLYOOzSEsk2+H3OWePHKwMKxYyXwS7Z9qBeDEOPxXJ0YosKlOKlBxTTJCPLT0SaUycJhJ0n1lugB5DEETkL6YyysUp68Hxe6tiYtkvKBRh+yDMKEC7Y1TqfTXPaqq0MSMqajSbjJxdaCmCGZnyzCPFrSXuXZY5Lk5kG9Y0tFpGrhCQmoLmlzoC3wzMDYpV2p/ljI4CzzHZ1CQVcyPyaaRtsN70VL2V1K7W0OyBdgwozRgryA1E7eQNC+9BAh8C0bSTunLQ/5fVKf3CnM1WZZ+nRRwZm0hqi75xIrYuVLcChhsm9tOfSxvRloznCfmgMpj9pwT9dcqtEhk3aRLzWqK9fovm/zG8bf00kLnv5qAUHeKm/eL9R1t/Xue1EPftIK6850NxpXnd0l0MTavaq/fAc4lTXTMOwquqNg=,ooEgYaBhpUR+FbskfFQkAJVksd8gQtuBb9iEHKcmgy8e9YhltMy3hc/DqN2Jew9lPvmCDIcuAWYLeG0EnmqrJpJU5vJQbwixq6rFQudtJNA0PUs8jEfdR+bSusF9KF5XBfCckCB1lFIlD9DK0SIuD9lrLOYEHqGekpIT9vvaBXYfJ+CztUHWuw+Uc7uwkL+VcXYnqMuWuHJnHWm+xDi71RpFCJZNb31ktvk207hzIQgOzsruF8ejgDNnc8ufU/vDKxihjOJlzFzovF69U2chTBKe6flHqdgcY76C4WrKref/UYKok/TPy9rOFpkO6UEqShiblUxnWdnY6VjYMPXxKbgVxsdtYeDsAsLd0V4vhOZz63gbYs60+KAyvFFQ1GLQQ1d3q660PNwSfVUJbY8KodD218FRqvOAoUE9itV+F/p8wVSLZv+zKhsvvH2VI26cYypZyZjYaydCDjVB4Q+MX7brFxszofYsM1bEmGbpSy5BMi0uQEgYGyV9M19VrO90YLyDfPP0/zwPOJ8qfFBP0/gVK/2UDdbLrXOorycwb5ELQk1WemK5umgswK6ySCBD9xzrrE1m5O1uRyBwo/fKRGFBCKmCb/Gf/E6vxFRVZ2jGKTNoJUlLyPiZOLra4KqaqDSakjDQsHok9jxmPsXjpzdqyJYGB06jPjdDDQdvZkI=
"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate","Joy Smith",53477,536.87,37.94,5.08,Manitoba,OU74eYQzNr6CluM59wKJTHhGGWMSBX6Z3xmZ/O5T57OjDlNlvLuKfal1ZgWUgw3hxB7lBkATy5bmCQ0LCU1CVlQDi+Aiy+fBXH9CYNGF5R8C6lYsUP/8qShvXLfU46whVytdAbw/irkx1XRRFyFHd1imRZl3XBGFgZEQw/L/gDqfP+WI76mQc5FmNgjiKDulsknkflAiXOMhNR65tfr5XB82OGZ/zPVqduuZD8F6uFVcxuEH3mu1vP/fXmPRDUpIOGQMuUABbtMCq+LLgd6btmd4euyDhLPkobb8g5+zW4wwwtkO7OzvBs4bbXwITaA8iM7OQHqvQkMAeKLSmiIPvJlwKNFdsXafBapzTAbUDM+Q+CzkV0e5VPFJd6vGmCZFu4P+2+WUR/og+ughMUHeN6PKyi59m2PwKLEaLJNR71fq1/v83ymp7Oimq2uPM/ckjJ1W8CZZKvqB8snRCRHZoAkXGIwsrWGJ4+OMMD/vswfLYRXRE5WvMphELJTEczNDQs0My+TeeOy4IqZHhY6+taLK6UaJPJfeiGExtQ5WpM1sYUVCLqTe69/1yV2zIe/nNrbX1k42ehaimjOQFKMrj+kVo34hMjmYmVO3jZcN2rqCwfbyJFTayY9R71i9JL8QpMqYDZEp1hmz746vdBkffGOIJMTDIuO4vLWGuAlWHXY=,Y4s7bdQPtP2i6/K1eVkNFT2pVh3fJfqfvPHQUfulPxFVrRuTSqikU24cBLWEbIFXsapV27xHL8za6HSTAKPr9pYfsU2+blxDJbV2qLrm2dLRdqd1E3aPSAd3plOGf2Oy+2QBX/utO52U1xkOJ2+XjwMCntqxIMeEkRaH3dv6u2kmhRtbkvtd///0Ee3phjS+jdSiVmme/EjiMkrjSBcf/4eNZgKewQ+I5mpCQ6SqxoUBzvZNk3KtZq1e8MHElKEPgLdDNrwcdsqb37PdJNG0LWDFgENOP7/Llv65swhI6E5i/hRtYfXQfGKaVJny8vXvHt1VaTlKB5pISp1dcYnoY+2yOBYrp6BYA7ySeoZKIdSZT3KbAdZPB1dRIPZCz/sio20vlaYEGHKQ2K8uW35MrH8RLLfk/jBqJOKo7E9uhmNTY2aAOAW6Z27q6ziqfqHcNfuGbytXfez56ZLs4dwTSLGqkRi6Qt/2SJ/DEmnM5H5QQQ982dScT0i3OX7e5k3DSoekf0fkDXnnjU4G/OUFDOkcmcgy0LSg1dczfPDG4bCiA6sc7gCSZTMkBi0PK5RH9fSoS5ZfRq3oTjUeDvE4Dd3sJm+HsZQ+46jLX7OzB9RihPAQ3MeOv5MSYGZBG0eiy/F1G+OPJY3MjgzeD0sG+tVWUO6+BL8IGCKFhB3SqIk=
"Fellowes Super Stor/Drawer� Files","Joy Smith",53477,610.9,161.55,19.99,Manitoba,i6AvalYL07dX+C9jaQNVSdJ6KLRjrzhIT4OC2xhObDJcr04yCJn6Zhg3Iv/7FwlLG6MVEgVRhism6t3srYMxhgCexaXgQFOQ7QpSDH6Nhi0YQaGoByI0R5SAA2pIuq9xzVXw2IhcC/sDOKzCNn1WnNGhoIExGRykw2Or0CHADX7Ft+dk3j7ObZg287mrRZVCfW5Agwz1h48ImL/ucgFNVmMmZXaWPKzHyQSbJ3aTj4YfqbvAiQAUX2dy0cQZOnj26e4UlTRr/61AXuohbCiSgh0slPv7lpQrl1kfWelnDY5H4W+60kcHXhBSOOqJ18R/Vttj7YuwTn86MpdFzIthWEYt7jG9CbwStUNMSm8iVZzqUWs9wrONq7+YghZ+SG0nr3d1Q5nXIeo6GG7hCmlcGW/k7PQfYwduxGtcmeFEZK5PJP6PmMsqlDKBwlMwDSyQVuIYSGwR4j2f/rSVgxT/72Jr1Uo5B50qqnnjam8U5mX26IQMI/y4wmyBLjYeRn2LtJ4hXWl+SCWYjWM86lCBPsV1d2bCYnFeUy1q/e0f5irZPCHcjRNp0QqOjUJcwtWtZp47W2PpZ3oaGW6GQ3s/x5HXcUCXMvJoVBYB1+q95QTtKk/a9npScRmiEtt+3Aj53RIExfCGr3hfusIEA2L+LHG/knTlYQm8VwBEW9g0t0c=,A0hGNheOwXS2mtTR15JhBcnY+J29cgHcVR+mrVRzZ0iG1pNdmi8P1yJ53xcxBxc6TCruUzJjqmngLc3YD8wWGUCS5aQBUflLOX7WNZdD2LqBiYoTOaqEQX2pQgbrt13jOEYHK/RkAGjjTXlDTHMDwixJDgUnJNV4G6cjj1h53A8EFdKUXIG2cBPfou/A1TrFxDHSMh4gY9TGtGHMuA4ugXG0xKKA0UYtHLtyqT6/Ejg8DH8Jjj4Z0+rXJvnxIiYdHshG9WU8YoRkUsxX6bdEMYfVRRfE0OWrllt75MU35aOjtbcWtcVnh5ztF/j71galXIYHEq3woL+vDXMOYzN+Fk+LwX6+sr14PfBCaiY2sdH7oR55w7+94+IqK0o9PwtAGLPbMQvmmIG1oF2nfjJuictjiJJUJnNbLl87itAScFMeyAyrH+ZHa81eZZF+9oCE+Uh7qPSIJdpEtcFGVpuYHZbu5EQwwXehdVuESEybwfaZM/e4DusQk2fGV/6OH8zZUeeCvuXdiRw+BZPMYHehZ/C5UN8sXdnPlr3VNBdEcJUh3H4/iO8R/MBlj/49CbIZSx33G14mvtkfdiDehFrE/zv01npBNDcFwg4MjN3nYNRvllra05C/jSPpPxEOuIk+NJBqzMg963A93ckYqtiuIVnPZp0Q6MamEKEDqeToowI=
"Logitech Cordless Navigator Duo","Joy Smith",53508,149.64,80.98,7.18,Manitoba,xZsOL50DDiSVHrTKuSs/K03YmElQPyjWb4xGbttfTH9l2Jj+3tNflm9iEJBLHTnCNuwruQyqqiJeR6kez4MJAVfEPmiFlOcvyndGzXjn5PUaGprguHejxFzjgAky9WuXTgMJGG39rhKRIqWW1vgcggYHQdgbPXtjdM8IBsxGWd/66z0Pool+SkHyk1yV9ivomB/Nae+LqVAJe8DKIMYiOWKnzTBQ6tZHkyDX7ZuqMVwQtJdkFQqso1DrpbAAGzsTp5Zvr7FYA4fRAdZ3pgySFf1ozQiQhSWxY9M2hD7cai9UaCVKA5XHkex38tUMtFL9j2+TB/tBCkn4MozLznKWndXTpDpKcDdM8hAArF7b4vXSjQXyo0IQeBeeVIzpmRcncP0Oo4h7qXlMcEBnFF/tvXWCqijjWVoe/Ff/3HLk34ZsKLArmUObb9gM/jenFFFxstBNLeZe3tWs1SPBnqg6bQt9AozW+dJTS3QAehsvJJOa/TrGuZEyppgHAY/9B8tgQ81smqQL3fhI5+spfMt2BmlAJWkveXvgXTJ6Ut608o7c9dXDCIO57WWxxX5rBeHxXod/lkmkhTRfna0L1o+/UOmAx+cc9jXz6OZuSAjzwF1P/H3WwXFE8zLM2CFdQq8Q6yi4JxFkICxkwR5I0ryOre0wvGuwX15ba781diMlznQ=,NXhTsgmfSDUl7uH1txlsoTbM1KS5sVVLBvA2cvmF/iAIwKtAUK0Vp6s63a4Hb1d3dC9P8ntajBNzZehaPOkDoqeUmtZbEdr6MOmJVm57fgzWrFB4hptKSYg+Qtw9NFEC+aQ161XwFv7Ke4TlSjOgntpd61x0tsPmlgy8IYongWbbNvCv/rD0bzbOVNTNfxUjedyhb9tVvDZpj/eYgfStyIc3Ab0aD+n01Q+G/nWN4NOOTtlUYfWw5p6PEABwKinyfXX2uQT2dSAw6l6i6W9zF44yBAPRxyN1H0GzEZXI2E2eafd1ThgBTXthdeu/vTDMrGKqo/5HB3WV3juJViWmEh04rxcSNmQ8WDzyR3pEOmO20pxJiyiz9tuAOinr0k2BIL11U0XxcirergXlYvEky9eHNp5g6YZ8oOF5LEzc0Krlsd/NsKDEnMxepybM/HvYfmtVKbPPjcXgZ/DKmEvt8AzP4WFnKpUm3EOd0rk80/Dibl1kiYFG3qEaddm9WjnukAf+pL4fz9YGUJ2aNuVr83qlLa156m4Sa7MwYwrDz1levY5t9HInoYInlSwLSNWSY/rCv9Rk3fp499ws/6BjOxIhD9E1L7Nm4QBVkwIQITzUQEpVxYLDX0RAbUMquSiJpqBNVoxtszNX88afz07s8UKCUKlUCV2xXIGdUbAnA0c=
"Sharp EL500L Fraction Calculator","Joy Smith",53508,-32.42,13.99,7.51,Manitoba,gtR2aHsqDllMVbhR4CRBsV5pzkz1QD2ifol+ucZqc4aFxorvQdgwjRM17pgi/kR1qBTWLypxV04i+PLOaL235TXALvpE88kLDGmn9X7+egONViXMqnnHE1TyloSVv2qlgAc7jFmB8l4CnIAVbfiTVTsThjbsEtaAWzhRmApHpMqoUq//i3O1gZ4l6l9d2B5hC44IFyYMIOsRcoeXfZlNZ7tZZN5FdWAnwXjU7HCgplkg9hzHw//j9+k9sSF5mIsUJIgGIh4MM8mFPiEhcQZlRfpubETKKBsgFgLZ8qUNX9HLBoYb28eFmwVbALqJEjfo3ERloLGYwN6teTJUwjonNCXbqDqpoas1upKjFKyVd3dRZyvLpGap9ZLJyIO5JXONG0jhcH23jxWkzI3LbgoRkjAkB2ozaNWwYM4VNde4YbkXP+drHmGAqKw6PVlbDtiaWdzWYc6smiT9wNtfYsAT5FJErISS0cAeg6CYQMlxv0c/DUzcWDblzw07QWLENevquMHSLEKybdsCexbOkULS8tdjZej1Oq0+pVc0ULrFnQnZVvnEWDJaZ87zNFMy5s33YMDElpnAau3l1zfj+L28qqMbMA4yWqLMkuK6d4FKHQG0ZAna/HCUi13JNrHcDYEH31UlW0MNfiJPvH3iK8h9+iowwFObJsAqSQrAZcRAWow=,XEAX2ZEgaoQGuAOzCeiwK7CbeeFQ94cGma3pzS2VSQnqtfDxehtG5R4B2v/moqkpIJwCchSftcIfPqj2wQ9knRiAzz7PwNrEi+gkP5ags70nJ6y6buVpThaUaaQe+ZRZQDhdr3Me5sh50sNWRr3kIJxmaBVuXyhczGA5c6g4qcU24t4Zw/EvMT3tL2NG4Rn8Vuoak3ARy2LkdhlJsKMd0zdWp/wnFLrLGTj9vUxnqG7sd2SlylyhnuOtp4ZwjCDxG6TP1HC0qIeHzmJyQnLj83J47i5dZpNC26YeoHOYnx0+qFPTrszRuaHNAlLc+tQe8OzxguLxRDdzgMnVsX3RQnhlOiu1t6jWjTnS1VOSfkxAC77PSji4UiAElcMEwHmPUVJxQuDQqPr70ccGPdLI7VvbdXCkCDu9i2DqSPafQS5ckwOlXXo2P16qCDLPZXyeF6FF6G3EU6L8CRt+GJnUGqkojGPjF/LjGeDqnFPm9G/Z95g9jZd5HigpClth1WCyxjEI0EpwbCP6eInJMs2U7KZetz1NbjHXA2rbdJ9HXErbbiL6vhu3Ny3aA6bUN4ovHBcUC8ayh/g+gIPxG7fdYLFtkrJksAYLRIE9RwhBNPBvfp6GoXzPS0N89cQzt8xbnoIv4TLGHtXbkwFULQ96iw4iM9cXZm49G1CoCyrb1Co=
"White GlueTop Scratch Pads","Joy Smith",53508,1.06,15.04,1.97,Manitoba,cCTksetsmkRGJDojUpgFOScKk4Fvuw91J1jKJ9xUBQ0XCpHmuVxhy26F13yK/UCTKKA1FjdfeoUd3Av8rU4WR+CRdCocX7Ni8KDcfRfPv7P5irxN4v05hfSXzmOCJRYfJ0WOGz+PKHzFf/DSqxHB0XDFQSJv7geS8d1/45kkN1+LYxhE4jWRc8BLtP/lrxS/EGKz/WCcdf+/DR1MArVKYgquzwex7TjzryNUiLXRv0+xglHgEC56KPboUunMp/aaDmApcbqJNXMpuFmcKpb/yTgjpLUfOUSW6u2pjqlkfGpPgjOECPzRVCpdxj7wv8yeoJjo+9f6tQY/BVwaaiW8YQ/mEzvDSn6c/wa9CWRqwoEfcVazfJnPwwd3cFwdmJrppBUw6rs+F9wflMhoHBE8Df2RxHqEdyDlSa6FbNXcCyg+JZy/NcaY5eFNp9vzjQyjTpoTF6ClDsS2h/fCB2uVmVpHZ1PU2s92m/hkmjWxgbZF7V1+PnAAt7CrGxJfJjgMpV+NxIyeVHmdvDhQpianPc0LBodsxcJRmRhwXxrxi/lwbwxxXRZMhhyX1cwIwdUq/FpVhH29K9YzNorx6qiO4HKn60uxJWCtgItRO9gEux7H6SMFnzxnR2i6X2bKvDPK1dQQuivj9jDODKT3a/1mY6d9zjd1qY3+Qzb4ugs0xvc=,myt47mWD/FpXH7DR0JSskI5lBQTSZtLRunNeLEgESp4G/TFlMRmj9ErN3QzYdV15rHMKsgKzpDXSTyw3RtlpyzIegjM3ldxUGOnBEOBqci1Wo6/ndGzoR+Y4GdfqbB4I1huQ3qB3EIYGx0WAINMWvOsd/Yg7KxRie/iDPJ2ObMcHBtNB6RrDDfKG+0W8gjx/H0XdzRDtZqkGK9BHbV9ww32ijMby68X1XRPFY62kscflsG1Hk+IxB4rFofhhbzz5whUAiHc6GjB+7mNsrzuQp6JUW2R2rFa3TW7fgqu00BTmqdz+mEeVER3tqoEmn1OMC1nlZjnAe2RxamQwrl+ZjtNyfIeEigKqw6UCPJWY1uvJdZNw3Xr0UPSwZzs7/GfzSM+I0ZvhC9DQjemJAl3AqH6MbtHRoxbqmUORDwl7ofEurbInk5Fj/FNrsmh1uaUHmzk2jjNCV9IaAbxlV5118Ptw6Hxg8i61gNFzuhebtR5JJEaoNNeaNZEu4TMwffXr/gdEkoDYXi6QCtTcpWLvAHA67P0lQHiQ2s55F/VUBMieANbTx+vEWveJQbVRu0HjKDa6BpDXCBP1MhxU/WlR1eWn7W+bspUPa316qBy3YNe1jCV+mTUCh+db8lJco1h6TsAEN1KJU/bRS9DbcvhoYeOwbkwJKtoA8BLyj/AEi04=
"Fellowes Strictly Business� Drawer File, Letter/Legal Size","Guy Armstrong",53703,-34.79,140.85,19.99,Manitoba,JhQrNIfjqPr/AVJvvxlTtS59E9EQgDoZ6nB04UoJp7iS/1SEQ0cmRXfyRXPD5yX1mwHIPndAP11KTQIYNApnva+SM1pzxTAGP16d7YX/KoTbOOzk0gXH+418PSjQZHhphQ/5YU71LLo5WPFI95cmlJB7ywvVPm4Kj55xGbIli15MaaMddhuTs6i+6MDo7+OuA83owXuhsXMGPFgCQ5evQdGQiJ1f2CQls3aXLAQjynFXsNSIpxynSe7P3A8MkaP211FoNv5JVrcymZASsCL+JTQzMUyjJP0v1Np3dC14WukRdikZTf3B4fUB5928D0N25Wfm5Xx73dEe74R0Qg5pGVpv1WPp2WsQB8N1bPBfxdJbcbzaChkm66ZiA3wXfie/4VIW4UybjqXchSsAuO8O+wdRYYJKIvXGWaz5nIKXXvjMO66avwhSkllhPZoQx/sVC5mMnESIgRD5s0/jjvKmZ1YrSynBC2pHWxGWh6LOgVthRHreYf4VPeMUAPqVUuqEAfW3XRFd2M/X8a6B5RW41puJFLQzRZCyuKiwPx08oV4ZI6/c0PJs5XLtUK+s/fmJTnCqaQ79V1BjSfXIyZ9RU7w1Z7XT++TUVhCTqP2acld7e6IiEL5VMDprkieSunpGPbwnNhdoKvRb9xcZXk9HPG09rOkF4ScfwSApS5RXyJA=,FQGJCeZAfgjePWqwo26suvZ3uXvOUaTa8xdAXncwngpi6ADhlgS+b8yAT5wDxNpp1UPCfbMoly3EhFGPjLLknT1nps5ocSkhDVdhzUTABen2DGHicgC/162mx2jKpXTWNRL7duRjRXlTn9eAfATjKDSqhpdhOxMgkd33tZFDqtrRHIFt/UzIUtUaOWgmey0kYGzaOEtnnrXEK/CRuloQhErs7k8LVMPVklC7N7ZbwfrzBoxJ6qy2Ns88lasqM7VBVR7tspW3zQQmoAoeXnStSj8LTH1i6GHLpo2Q3kr/f4s37KuKLb8uvTPtW3F+D9e8JOQEfL+ZCLn8C+LRZtngGV/eFfwmYKu3w3M8T016PNdEgocpJms7TgpbhhOgvANlFXwLfRqMcWcheax2kK/dx9WUVHwWQuGpUw7cxiI4X9daBJ2jTmYQyxONf0ngsy6Mp9AObu7i/2X//GRtd2af27Ohbkqbar1GVAT60PtV4oSjVb9RjNWacMdnF/8BxgAI28haeA3X/HTthj1v9R/rrbHRrIo79M8zKl0WpG78k6m1Op+MHxI6949WrBMg2QqQqPrq6NQbQStvJ3gz2EbhWHdNda5ZnnWXjMjIOhQr57bvvNw7iy7u2ooLVBQOZGbE9PqN7q5lmoRMLJZvkUlgaAsAUMlpcHJFijidhhLBN9c=
"Eureka Sanitaire � Multi-Pro Heavy-Duty Upright, Disposable Bags","Brian Moss",54115,-80.05,4.37,5.15,Manitoba,yDgpQ0B0JgCbVMtIJuwfijIMGfD2Ie43tEKVPzWxLVG++wgW2XykhJ4c5fMghA4XT76ZLUgeW4QjXhfbHSEL83Il3cYuNI4YOcCf8tJQ5wD1NMuTXhrBdm7HLdvJmbc3CFJmpdp4rvBtjUho2HDBrsdKdOGYwCvVZjDFHpSPypL5uHqdlBR4h7mKdyfFTNiK1788ahopwbPrrs6APYZcMT8Pw7HL5dUP3Xyng1v+S7rV2g3bjEtijnqNpe/uQNNsktZwaPBmjgV30320zJu2wJj/dzFbUgV1zzYMc6OQXhZZrVi8fkABS9nrlTrhFClUAUI/EjIQC9hLZQf7qxGaR0i/pceSlY1tQxzTtKtS99bsRiekAe2SQTCTD6r79YfGdkHW6PSnsFIhwzZtDy69F2qwK/9q8j90XwWm9qnSI7rIS3MmMd3zUvLntgbxS8OSpZD15nY2OL8wNzADKCcdO17m2ykOBRKbAhbFbKHe1XByxFH7yGEy3VkGX6kqT7l8pUkq3qI2EdintJGULuqlvoh0KJLH501VwKKgHTBEgwfpxi2FS6zMWhqOHWdkVjbDhQe0xv9VM3d6iIoZZpObtDH+KhlUT4paj5qJHf0XZpWCUFLOqJQ7sJXkXN+yaq3v97INxEk3J0zYuXPM8ExW2JiMFcNa13OjJOxprbIjE7g=,Uk484Is/s4QNqvI3/F1wenFg/ZXX2dhlcfyn9U4N3ZC3Qt7VIL4Luetu8nozOHaygtlGxOjJnrg8cfrDrALAbO6o1tUY3qJl6oHPS1X6QFZoCIBdJ5esoZD9AtH4/jQTYSjotY4qYT7ibXN9Nyu0szxJR79xaLySWKimVphglyFyx0CWMPIuGZoR1CaQ0Y03jLNJEKfSVevdUsFHGSq4v1+nqUL+DHUZPVb92VSXKRR3KxodhC864dhgY34bajBJE2vydg1HnI5QMGQSKpTzG/UXmx+dQV1QHwLxzzsHARbvudRqwgvsgxy63upQlkiqo0ni4O6NJdG2UcJu+L0XsbqlPGDaC8ZVueUcnBiX54Q/F1ZXIwT9YgP2M8fzWMviMgu9cYcn7ab62F17v2wEltNJmF/YbZMWlzPoSNQyen/9hs/JHasXgXHpODrKXPOWOgO6+r4dofiAJtJK7HSDqHOOP41cWp4AxFDEsdhjSmI/hhiHicBkFfjgocc/8YnRJ+CQn8rcRcyS3mebJOk9tr7In8EGONqcrXIuyH6bduuAnTXHfvHWlVdg9GoAdPapupZ2/+BfG+OAgYDKejoOa/MBfVM2I6CrvZ6Fcky7tIFASea+MAtADaGOk1ttW3yQZthD7KAHp4Tya6q3M4sgqv4f9GVDiIlDg7Sddn8nLOE=
"Cardinal Holdit Business Card Pockets","Brian Moss",54115,-89.42,4.98,4.95,Manitoba,BTiUttJInssalyeiZgHnPx87E15h057DgpfRCtiyg31QNKVHb9zWNFmirIARWSziu+tO5K7USpU7xSEooerKNnnriedqyKPfmtNnPH1wBXr0Z5rCcRZ+TpA7eT88okOpxvSZHbsG4ZBQQgsSAm/bJTMLUI1PLOM+BU39DTaRW83N/GZkYhsnQ/UH/9v2rFnCjha3l12AkiW8RTi8n5ExR58q+2dNV7nUB5P9Z2NSkDkaTDgLA6VqbFOF+mzsxUFPJY112qy91012t291a8n7trbelfqeY6L5V3hXiCkWGsxJkYIxHbS8MRZkQGy5fsQqqOmebqgFWKm5KMeAbuWfpCokKIJ2EY9Cs1oQnbIc/JqmfjZoDILlrQZfWAzcsZXrx3xFD5XUR3g+83HqamdlshAE2FDRqbge0Iefc7NIuSJhbzD+H6GvoGoYFphC+A6vYi1uaMVGa+xiXm3ROy/ih3quS5xuFTe8abH3e7K5BbkqMYd4cQZ+tgOdQbCi1QwEDQ34XyR2BGbHx3DGQkIuWHveKCbEAtOOJYsFzIcjHimBVV+WRYKKW8S9THQPHDe5hV4e/GS47e5gHsg7VyDVPHrmBSAnRebs3BRo7iztSe8yYTqMI/w9iYf4I1CWAUSFHfhkc3nB+zcDfsoDLggbmWlzggK5W/okikRzEepB44Y=,Vw0OrAtU1ELmYaZaiiuy4vneXBDD44SPUpn1AyceYVzLuAe1Ka4b/oiZRfgQHZsC3/dhrNCc0scbrdcRKR54wjywpXyiGyN6t8rDf5Mzf56JFzsP9oSgLm+bR1knkdrlpsIA/d4uZ3jEbFfZ1K22E7wEeQ5/pqRi+E9+GKP4GUXr4trW1K+i0uR85omgN3toEV5sQ+eJGyyipna59JEjKDFj97VmYlHRRFm3afUmJnyRljCiDjkjfhucAkr4CKA/YPsKMbDoHeXuvPlNQkOktiC7MX76i9ajbHmc4X8esqToTw8Wc/iLiZgHRR9XWMDjUy4iDHpbUyrl4qOp2skjNr4dJlbb2vfaXyVXBZpYEOv9A8mfheWq+xsBZQVOdX9dHjgeNAAZCMAPdjsMn5cf6JLUtACV6lduhztlbcC9Gvy/Z1UiFIRYa2pEruqipJWtnrHW+9Lvja9AtM48w6kBX3D9GNWfTo2UBV0WV9zzLaBWh8uKHLqmygMB84rvbeET8c/KNsQfdNGY45bodKIMCJ68qqGjOW8wGZLq8ebViS6Hpssg/NMbPsM0Ct8ih4+Vs2UDi/dBRhM0lY92Ipq0V/h+Ckm3X/7kGf2lHlIK7R9xLjW7jlltJPwdcUENvw4g0Dq8NBPiO0zdSDuKUzCj9pSqcxJF4L4/bzH7sx9B3zM=
