TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"Canon PC-428 Personal Copier","Hilary Holden",30243,340.88,199.99,24.49,"Prince Edward Island",d5b4390e72c9b463bae1f438556cb85103020f06f69448a2e429b15a7b0c5623,d5b4390e72c9b463bae1f438556cb85103020f06f69448a2e429b15a7b0c5623
"Aluminum Document Frame","Christopher Schild",30372,-7.39,12.22,2.85,"Prince Edward Island",42be0d42cfb67cc5937e217680ef1ab6bdf5a79fded9ef7108ab3eb1691d72a6,42be0d42cfb67cc5937e217680ef1ab6bdf5a79fded9ef7108ab3eb1691d72a6
"Wausau Papers Astrobrights� Colored Envelopes","Carlos Soltero",30499,5.66,5.98,2.5,"Prince Edward Island",e8ae0aa34949cb59cb76724886d0c5ef83ccbe3bb0d1929c081a564566ca10fb,e8ae0aa34949cb59cb76724886d0c5ef83ccbe3bb0d1929c081a564566ca10fb
"Newell 312","Carlos Soltero",30499,42.34,5.84,1.2,"Prince Edward Island",686f7f7ed36efbe335196c6e90ddaa09df9ac5e128c54a3d339aafb5bed54436,686f7f7ed36efbe335196c6e90ddaa09df9ac5e128c54a3d339aafb5bed54436
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Erica Bern",32199,-99.76,4.91,4.97,"Prince Edward Island",601f846e42fb38ce50eb39c156ceb3950ead0e3fd728ccd91b2011f0fba05d9d,601f846e42fb38ce50eb39c156ceb3950ead0e3fd728ccd91b2011f0fba05d9d
"Canon imageCLASS 2200 Advanced Copier","Erica Bern",32199,-3061.82,3499.99,24.49,"Prince Edward Island",849dfa251cbd4dfff351bd9d5210de31c9a9058c6ac9de6c580d067182949d22,849dfa251cbd4dfff351bd9d5210de31c9a9058c6ac9de6c580d067182949d22
"Newell 312","Erica Bern",32199,-0.01,5.84,1.2,"Prince Edward Island",f4062f9cb55b7c190daa83e612bcea9a72ddebda6638d9ac2d27f07e276f2d7e,f4062f9cb55b7c190daa83e612bcea9a72ddebda6638d9ac2d27f07e276f2d7e
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","Erica Bern",32327,-1430.45,550.98,147.12,"Prince Edward Island",0646feda4c28bf72753eb839eefef1b640ac97f9483f5902b7b028521aec5dbb,0646feda4c28bf72753eb839eefef1b640ac97f9483f5902b7b028521aec5dbb
"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus","Joy Smith",32676,523.43,45.19,1.99,"Prince Edward Island",7b695355b5bac08a9d1a56799aad33684568b006de67b9201fc68cc49b790bb9,7b695355b5bac08a9d1a56799aad33684568b006de67b9201fc68cc49b790bb9
"KF 788","Joy Smith",32835,-19.44,45.99,4.99,"Prince Edward Island",f5301554983b401f6b2e2e80a230060fcb79c491a8f5ac1abd0bd27f8e9324e1,f5301554983b401f6b2e2e80a230060fcb79c491a8f5ac1abd0bd27f8e9324e1
"Imation Neon Mac Format Diskettes, 10/Pack","Christopher Schild",32869,-82.83,8.12,2.83,"Prince Edward Island",46cea80701b3b7c19b36d445af11fee88c3a8afc4102081c6c87af3d8311d038,46cea80701b3b7c19b36d445af11fee88c3a8afc4102081c6c87af3d8311d038
"Deflect-o EconoMat Nonstudded, No Bevel Mat","Christopher Schild",32869,25.04,51.65,18.45,"Prince Edward Island",f7daeff1a927dcddc9dfe461fbae47c5e5207c4e01ab6ff59a0a4bec33fb634d,f7daeff1a927dcddc9dfe461fbae47c5e5207c4e01ab6ff59a0a4bec33fb634d
"Sanford Liquid Accent Highlighters","Christopher Schild",32869,-7.51,6.68,1.5,"Prince Edward Island",5bc940fd274a1692b67dda0df6011858174c8c0e1ed14abb0b29db700741a58a,5bc940fd274a1692b67dda0df6011858174c8c0e1ed14abb0b29db700741a58a
2180,"Christopher Schild",32869,930.99,175.99,8.99,"Prince Edward Island",aed0e8601189eea5b9c7ce398d4512eb3739cfd15e0b2e41400be4f143b29b2a,aed0e8601189eea5b9c7ce398d4512eb3739cfd15e0b2e41400be4f143b29b2a
"Sharp AL-1530CS Digital Copier","Evan Minnotte",33763,-234.79,499.99,24.49,"Prince Edward Island",0ecd506505476289238898240dca7e363b3b23c96c16b223b14a8706fa977bc6,0ecd506505476289238898240dca7e363b3b23c96c16b223b14a8706fa977bc6
"Executive Impressions 14"" Contract Wall Clock","Christopher Schild",34048,-10.74,22.23,3.63,"Prince Edward Island",ac5656939c33bf88a536537ca3449dbcfafce53aee3a6613b31d6f3395b3a7c7,ac5656939c33bf88a536537ca3449dbcfafce53aee3a6613b31d6f3395b3a7c7
"*Staples* Highlighting Markers","Greg Guthrie",34275,26.66,4.84,0.71,"Prince Edward Island",10541a0f253a8266d7e3344c6acb6fc98614dffc892ae56a804e6b99880eb918,10541a0f253a8266d7e3344c6acb6fc98614dffc892ae56a804e6b99880eb918
"Boston 19500 Mighty Mite Electric Pencil Sharpener","Harold Engle",34438,-30.72,20.15,8.99,"Prince Edward Island",b9c0322ac2c6c56ba933d8b5bbef3ae88738f207dc0354d50af923af272dc2e9,b9c0322ac2c6c56ba933d8b5bbef3ae88738f207dc0354d50af923af272dc2e9
"Xerox 1995","Philip Brown",34880,-62.43,6.48,5.19,"Prince Edward Island",4f529b9dfdf63ee9b2cc7b9ffe74d03bc4f9d2d40bbe30962fa058387ced7ed9,4f529b9dfdf63ee9b2cc7b9ffe74d03bc4f9d2d40bbe30962fa058387ced7ed9
"Self-Adhesive Ring Binder Labels","Carlos Soltero",34978,-269.91,3.52,6.83,"Prince Edward Island",9a18b7be9ae32ee48f8b19afe4878e4f38fc12b35728a6d6325963b3e7c33091,9a18b7be9ae32ee48f8b19afe4878e4f38fc12b35728a6d6325963b3e7c33091
"Catalog Binders with Expanding Posts","Jennifer Braxton",35141,469.28,67.28,19.99,"Prince Edward Island",7bc417c55a50550b003e1be225ae23e20fe6a54afe2559b50a3c0c0b4242a179,7bc417c55a50550b003e1be225ae23e20fe6a54afe2559b50a3c0c0b4242a179
"*Staples* Packaging Labels","Dan Reichenbach",35300,7.15,2.89,0.49,"Prince Edward Island",c380f792ca9bd259cd89244221599ad1e80093cd28c0bd4b02a75694774cb605,c380f792ca9bd259cd89244221599ad1e80093cd28c0bd4b02a75694774cb605
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","Dan Reichenbach",35300,126.03,41.32,8.66,"Prince Edward Island",77cbaa2d35afee251deb61f630c098b9455dbda25c549a9f8c1f08b3a1a9f6a4,77cbaa2d35afee251deb61f630c098b9455dbda25c549a9f8c1f08b3a1a9f6a4
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""","Dan Reichenbach",35300,29.62,8.95,2.01,"Prince Edward Island",46aa169e26054085cb2e2b2861631e33c337b9932d5fce4a7642859b65d91cc1,46aa169e26054085cb2e2b2861631e33c337b9932d5fce4a7642859b65d91cc1
"9-3/4 Diameter Round Wall Clock","Carlos Soltero",35558,-22.12,13.79,8.78,"Prince Edward Island",7e70ecf3f4f4cd52c2e1a70a8f76cff0ce59f7f7c654f25607708b2f90dc3825,7e70ecf3f4f4cd52c2e1a70a8f76cff0ce59f7f7c654f25607708b2f90dc3825
"Logitech Cordless Elite Duo","Carlos Soltero",36293,250.47,100.98,7.18,"Prince Edward Island",a3df4671d8ca1089227d9fb0ffbf91b0fda6e2675605902ee18b25e9afd66bff,a3df4671d8ca1089227d9fb0ffbf91b0fda6e2675605902ee18b25e9afd66bff
"Xerox 220","Carlos Soltero",36293,-94.79,6.48,7.49,"Prince Edward Island",776cf09c14bd36074080a1a1dec39def9d074eb3470b860cd7de29a3b9be4add,776cf09c14bd36074080a1a1dec39def9d074eb3470b860cd7de29a3b9be4add
"Logitech Cordless Elite Duo","Giulietta Baptist",36516,51.3,100.98,7.18,"Prince Edward Island",cbcc1c17603e7ba72d084e1448f003c0c2aac6da1ee6d0a95ba774be56aed96c,cbcc1c17603e7ba72d084e1448f003c0c2aac6da1ee6d0a95ba774be56aed96c
"Canon Image Class D660 Copier","Jack Lebron",36677,-734.33,599.99,24.49,"Prince Edward Island",06832e4a055a6f7383d432e842c070aa8d00a3eab1db40981eeb278e26036ca5,06832e4a055a6f7383d432e842c070aa8d00a3eab1db40981eeb278e26036ca5
"12 Colored Short Pencils","Guy Armstrong",37185,-13.27,2.6,2.4,"Prince Edward Island",9719875263fce7bff560677c6707ef9effa4c530ac97c6bcd5c191c70bbe09be,9719875263fce7bff560677c6707ef9effa4c530ac97c6bcd5c191c70bbe09be
"Avery Legal 4-Ring Binder","Hilary Holden",37888,274.9,20.98,1.49,"Prince Edward Island",ada3ccde2b62cb5b0c28385d314701be3383f88329e43f975ad085a85ef35040,ada3ccde2b62cb5b0c28385d314701be3383f88329e43f975ad085a85ef35040
"Hoover� Commercial Lightweight Upright Vacuum","Jack Lebron",38310,-141.76,3.48,49,"Prince Edward Island",78709a7213c82f39330ae99d21e31261802997fbccd66f3143949f6fce3c7526,78709a7213c82f39330ae99d21e31261802997fbccd66f3143949f6fce3c7526
"Colored Envelopes","Erica Bern",40327,-20.27,3.69,2.5,"Prince Edward Island",ae5ca44cc81d8350dc02397fd3eeada431a78a3da7055e031adfb15eb6bfdcf1,ae5ca44cc81d8350dc02397fd3eeada431a78a3da7055e031adfb15eb6bfdcf1
"Xerox 1953","Erica Bern",40327,-123.87,4.28,5.74,"Prince Edward Island",a24b7c3b2f294a1d770e53544ab9ae47cd6d337a76f9b64c3d4975d3879cd128,a24b7c3b2f294a1d770e53544ab9ae47cd6d337a76f9b64c3d4975d3879cd128
"GBC DocuBind 200 Manual Binding Machine","Harold Engle",40480,3049.45,420.98,19.99,"Prince Edward Island",dd33fdc5a7e961f4b57062357636bbfc0143d7e96557056d752adfe468e7caeb,dd33fdc5a7e961f4b57062357636bbfc0143d7e96557056d752adfe468e7caeb
"DAX Natural Wood-Tone Poster Frame","Harold Engle",40480,221.81,26.48,6.93,"Prince Edward Island",1889cbdfb9bec367c0257c29dc403e265057e90a8f40875aa44b5a7901562344,1889cbdfb9bec367c0257c29dc403e265057e90a8f40875aa44b5a7901562344
"Staples Standard Envelopes","Jim Sink",40800,26.11,5.68,1.39,"Prince Edward Island",9e6a02f797f240997571fe5a849ca7099b6cb6c643f9a8df19eb619d4ed0344e,9e6a02f797f240997571fe5a849ca7099b6cb6c643f9a8df19eb619d4ed0344e
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","Jennifer Braxton",40835,-8.08,15.01,8.4,"Prince Edward Island",1312487cd730e38093afd7cffae6324f540386717587e74df904fa6a8bfdbb3c,1312487cd730e38093afd7cffae6324f540386717587e74df904fa6a8bfdbb3c
"Keytronic Designer 104- Key Black Keyboard","Jennifer Braxton",40835,-326.97,40.48,19.99,"Prince Edward Island",c46828813bc275d2aaf39cb899807702904577bf0b39d40c713e38abfcd12ccc,c46828813bc275d2aaf39cb899807702904577bf0b39d40c713e38abfcd12ccc
"Recycled Eldon Regeneration Jumbo File","Jennifer Braxton",40835,-6.68,12.28,6.13,"Prince Edward Island",9ee95130c0f6159fcdab4da2ec2d8c93681947b65648005a20fc3bbe2d6e16a4,9ee95130c0f6159fcdab4da2ec2d8c93681947b65648005a20fc3bbe2d6e16a4
"GBC Standard Plastic Binding Systems Combs","Joy Smith",40871,-5.53,8.85,5.6,"Prince Edward Island",b2af559f04912b9bce9fc00b88f66f0e51051c3d1802ab3043bc6407146d5f0e,b2af559f04912b9bce9fc00b88f66f0e51051c3d1802ab3043bc6407146d5f0e
"Office Star Flex Back Scooter Chair with White Frame","Joy Smith",40871,-157.63,110.98,30,"Prince Edward Island",f505265199dd15eec077b9db05f5e1ab402e49df89156c5a7e23053c9e00e142,f505265199dd15eec077b9db05f5e1ab402e49df89156c5a7e23053c9e00e142
"Xerox 1941","Harold Engle",41570,1037.55,104.85,4.65,"Prince Edward Island",9f940b1040a79fb30d0d0a845b65e8599894060770281f32238bc64568cc7572,9f940b1040a79fb30d0d0a845b65e8599894060770281f32238bc64568cc7572
"Global Deluxe Stacking Chair, Gray","Philip Brown",41991,133.3,50.98,14.19,"Prince Edward Island",e0ca7152b01201c51423d45eb41c0d74c88d99ae3f5fa1cc2761c92ee380fccf,e0ca7152b01201c51423d45eb41c0d74c88d99ae3f5fa1cc2761c92ee380fccf
"DAX Clear Channel Poster Frame","Philip Brown",41991,68.44,14.58,7.4,"Prince Edward Island",13987b94ee5fc5031c2860d7b3900d2325f5f9bdd57cd631cce386322823050c,13987b94ee5fc5031c2860d7b3900d2325f5f9bdd57cd631cce386322823050c
"Tenex B1-RE Series Chair Mats for Low Pile Carpets","Philip Brown",41991,256.66,45.98,4.8,"Prince Edward Island",6c888b13960b30e11a3a2b0c1cdd1597b340cdfa48c4f38ce108bf5b17853cde,6c888b13960b30e11a3a2b0c1cdd1597b340cdfa48c4f38ce108bf5b17853cde
"Belkin 105-Key Black Keyboard","Giulietta Baptist",42400,11.55,19.98,4,"Prince Edward Island",c104a698a75e78b2d2b6ddcea1be371df62f0878c8f8dab3c36eba8ab9f56f4d,c104a698a75e78b2d2b6ddcea1be371df62f0878c8f8dab3c36eba8ab9f56f4d
"Micro Innovations 104 Keyboard","Giulietta Baptist",42400,-168.95,10.97,6.5,"Prince Edward Island",9ceae9762e1227f23d716f19e3aa2eb3f86a093cad3d6ed2ea12f0a6deb99a28,9ceae9762e1227f23d716f19e3aa2eb3f86a093cad3d6ed2ea12f0a6deb99a28
"GBC Imprintable Covers","Paul Gonzalez",42754,32.19,10.98,5.14,"Prince Edward Island",c49a6feaa718e820525cd5f1b0ff6e2e424f2b2a68117148f6e5de490b886508,c49a6feaa718e820525cd5f1b0ff6e2e424f2b2a68117148f6e5de490b886508
"GBC Laser Imprintable Binding System Covers, Desert Sand","Logan Haushalter",42918,30.48,14.27,7.27,"Prince Edward Island",13311ae475f94eef892e852caa7e07fe7e87c353926ff90fa660ec5e1025959d,13311ae475f94eef892e852caa7e07fe7e87c353926ff90fa660ec5e1025959d
"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case","Logan Haushalter",42918,-54.58,9.49,5.76,"Prince Edward Island",5270bb510eeac497ed018067b1f04129779198d5b210ea6d8f9491d2e0a0968f,5270bb510eeac497ed018067b1f04129779198d5b210ea6d8f9491d2e0a0968f
"Hon Multipurpose Stacking Arm Chairs","Filia McAdams",42944,1061.61,216.6,64.2,"Prince Edward Island",51d775da243c6ccd9c90669e4182f810afa7ae984c48b6a8b63f18a697f87b18,51d775da243c6ccd9c90669e4182f810afa7ae984c48b6a8b63f18a697f87b18
"Executive Impressions 14""","Carlos Soltero",44037,326.43,22.23,5.08,"Prince Edward Island",fd37af8b90fb93398bf4ee54a923ba20d123f6afa39bf1a032cf3adcef66d1ff,fd37af8b90fb93398bf4ee54a923ba20d123f6afa39bf1a032cf3adcef66d1ff
Accessory2,"Carlos Soltero",44037,557.6,55.99,1.25,"Prince Edward Island",27876ae8e2d7044343d727d76293d4c0850fa9defc628eb1a99eb4d9349a20e4,27876ae8e2d7044343d727d76293d4c0850fa9defc628eb1a99eb4d9349a20e4
"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS","Erica Bern",44387,475.26,29.89,1.99,"Prince Edward Island",23f12770705863c3d60c18d7cb10177f734c6ff2a389867c331b7c25376aebb1,23f12770705863c3d60c18d7cb10177f734c6ff2a389867c331b7c25376aebb1
"Southworth 25% Cotton Antique Laid Paper & Envelopes","Erica Bern",44387,-6.71,8.34,4.82,"Prince Edward Island",7b5fa6836ba7ba88c424faa4f7111514cb1ff09010e75922c638fd73feb3221f,7b5fa6836ba7ba88c424faa4f7111514cb1ff09010e75922c638fd73feb3221f
"Bevis 36 x 72 Conference Tables","Greg Guthrie",44576,-189.35,124.49,51.94,"Prince Edward Island",cdb2dca759a663d88db73068819767e4a7892cec364e9e846cf577db555d4d41,cdb2dca759a663d88db73068819767e4a7892cec364e9e846cf577db555d4d41
"Xerox 1936","Dan Reichenbach",45601,267.64,19.98,5.97,"Prince Edward Island",9172b208d68f8bd794d6b366ef24eefff186ecca5ceff84d8e93e894245fa10f,9172b208d68f8bd794d6b366ef24eefff186ecca5ceff84d8e93e894245fa10f
"Eldon� 400 Class� Desk Accessories, Black Carbon","Jim Sink",45606,-124.25,8.75,8.54,"Prince Edward Island",28145e6790d0142353d0643a287c8b0e24f09d3f79ab6d5591ee2ea3f631a89f,28145e6790d0142353d0643a287c8b0e24f09d3f79ab6d5591ee2ea3f631a89f
"Dixon My First Ticonderoga Pencil, #2","Jim Sink",45606,-8.38,5.85,2.27,"Prince Edward Island",6739b2d591d31746ef673d093cf1d88d7a7afc7c44e0f5128500c7991886759c,6739b2d591d31746ef673d093cf1d88d7a7afc7c44e0f5128500c7991886759c
"Durable Pressboard Binders","Carlos Soltero",46119,15.27,3.8,1.49,"Prince Edward Island",c5a28eb09075cae3e0bb1a53004fe9b22063d86fb561dec5f6009949090f90ca,c5a28eb09075cae3e0bb1a53004fe9b22063d86fb561dec5f6009949090f90ca
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","Carlos Soltero",46119,57.31,7.98,1.25,"Prince Edward Island",c83072d5421b99e1c0b133e8be328bec37882e6b579515f973c55a6ab4882da8,c83072d5421b99e1c0b133e8be328bec37882e6b579515f973c55a6ab4882da8
"Bretford �Just In Time� Height-Adjustable Multi-Task Work Tables","Carlos Soltero",46119,-575.35,417.4,75.23,"Prince Edward Island",e58803f6262e6174661480df795362724b2cae73a6dc544564e78524366b7b60,e58803f6262e6174661480df795362724b2cae73a6dc544564e78524366b7b60
"Array� Parchment Paper, Assorted Colors","Chuck Magee",46756,-22.45,7.28,11.15,"Prince Edward Island",785d48fd16d5b1f83bfb9d1d92160b92ffd75a3ca8cf323064db87c5da9e5a07,785d48fd16d5b1f83bfb9d1d92160b92ffd75a3ca8cf323064db87c5da9e5a07
"Avery Durable Poly Binders","Philip Brown",47714,-125.36,5.53,6.98,"Prince Edward Island",68798e653927eb8eca08afeef96c2ea6c3327f665a995cd795706dc3069550af,68798e653927eb8eca08afeef96c2ea6c3327f665a995cd795706dc3069550af
"Dana Swing-Arm Lamps","Hilary Holden",47846,-9.45,10.68,13.04,"Prince Edward Island",0a8d302ef6027e04cd0b309381d17afe837e39c1273e3598db1dd7b935bf7fbf,0a8d302ef6027e04cd0b309381d17afe837e39c1273e3598db1dd7b935bf7fbf
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","Hilary Holden",47846,631.99,110.98,13.99,"Prince Edward Island",8dd5c3769592be72a867bc9a2bf960a0f2981d29d5fb187e8e87dd26316050eb,8dd5c3769592be72a867bc9a2bf960a0f2981d29d5fb187e8e87dd26316050eb
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","Hilary Holden",47846,1581.93,105.98,13.99,"Prince Edward Island",9bd905612a5184342b7ef035a754245e00b51d9a0a797ced64fb5a1e0fd93e3a,9bd905612a5184342b7ef035a754245e00b51d9a0a797ced64fb5a1e0fd93e3a
"HP Office Paper (20Lb. and 87 Bright)","Hilary Holden",47846,-120.08,6.68,6.93,"Prince Edward Island",faad0074ecab27045e25abf3803e2a949d08e6efa1b5d0927d6a2f2ead1ebf6c,faad0074ecab27045e25abf3803e2a949d08e6efa1b5d0927d6a2f2ead1ebf6c
"Bionaire Personal Warm Mist Humidifier/Vaporizer","Greg Guthrie",47876,58.08,46.89,5.1,"Prince Edward Island",73c38bd0e075413aa8d1f4e9e9b9732e016e4f455b1ca4c56051a74caf943f2b,73c38bd0e075413aa8d1f4e9e9b9732e016e4f455b1ca4c56051a74caf943f2b
270c,"Jennifer Braxton",48067,695.06,125.99,3,"Prince Edward Island",dd02ae2acc1eb9d0217e53cd2bdea588ffe26ee9fcfa96998d07f86439b412d1,dd02ae2acc1eb9d0217e53cd2bdea588ffe26ee9fcfa96998d07f86439b412d1
"T28 WORLD","Jennifer Braxton",48067,630.7,195.99,8.99,"Prince Edward Island",ef5420fb4a738f74b4aa8d45007b746910dd8b4d9154623582e78ac23183da06,ef5420fb4a738f74b4aa8d45007b746910dd8b4d9154623582e78ac23183da06
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes","Erica Bern",48199,279.74,15.74,1.39,"Prince Edward Island",9f977312c55bb355d3e6b830f73d2aafbbe70b8c2bbea6e3b4b44f4766a87b45,9f977312c55bb355d3e6b830f73d2aafbbe70b8c2bbea6e3b4b44f4766a87b45
"CF 888","Jim Sink",49029,2549.4,195.99,3.99,"Prince Edward Island",225569938e367721cd90b7798d678d32486edbc7b2917d73aadb0be2bfdc853b,225569938e367721cd90b7798d678d32486edbc7b2917d73aadb0be2bfdc853b
"GBC Standard Therm-A-Bind Covers","Noah Childs",49216,-45.82,24.92,12.98,"Prince Edward Island",d42d83353c02238f8e816072fc5cd583a30adbf990954b9b8ad7fb1b7d196600,d42d83353c02238f8e816072fc5cd583a30adbf990954b9b8ad7fb1b7d196600
"Epson LQ-570e Dot Matrix Printer","Noah Childs",49216,-172.48,270.97,28.06,Manitoba,2a75bad8ed9789e994de6bc34333164094c58f5beba526bd4987ac35dd0d5ba8,2a75bad8ed9789e994de6bc34333164094c58f5beba526bd4987ac35dd0d5ba8
"Staples Premium Bright 1-Part Blank Computer Paper","Noah Childs",49216,30.63,12.28,6.35,Manitoba,0f55ee0782ef0d8b8a24b82eb0176290da9582bdf1ea53a62c2463ab796a1adb,0f55ee0782ef0d8b8a24b82eb0176290da9582bdf1ea53a62c2463ab796a1adb
"Okidata ML390 Turbo Dot Matrix Printers","Evan Minnotte",49990,501.51,442.14,14.7,Manitoba,95d0f863b57ef0d07d6c4b87f6b2ee00eb075623539bdc2ed079dd3806a7b3e7,95d0f863b57ef0d07d6c4b87f6b2ee00eb075623539bdc2ed079dd3806a7b3e7
"Hon Metal Bookcases, Black","Guy Armstrong",50081,-88.75,70.98,26.74,Manitoba,7aa39bf3b4193a683b5b02a28285bdd6ef72d1c2ce22d5f176a909d89dbece82,7aa39bf3b4193a683b5b02a28285bdd6ef72d1c2ce22d5f176a909d89dbece82
"24 Capacity Maxi Data Binder Racks, Pearl","Guy Armstrong",50404,905.57,210.55,9.99,Manitoba,c621ab7e538e321be0ff2670f58311fa1898fdf470709d41ac4714abdd370802,c621ab7e538e321be0ff2670f58311fa1898fdf470709d41ac4714abdd370802
"Lesro Round Back Collection Coffee Table, End Table","Guy Armstrong",50404,-367,182.55,69,Manitoba,1b9033d0d04ce7957ce76ccaeac1a60593278fa52a52d6e1dd276af0e95649cf,1b9033d0d04ce7957ce76ccaeac1a60593278fa52a52d6e1dd276af0e95649cf
"PC Concepts 116 Key Quantum 3000 Keyboard","Chuck Magee",50784,-130.88,32.98,5.5,Manitoba,5973909c7e3ac83a1b0d276abc22d26e11efb6ce44e2129f9fad1a6c9c4f42b5,5973909c7e3ac83a1b0d276abc22d26e11efb6ce44e2129f9fad1a6c9c4f42b5
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","Greg Guthrie",50850,578.14,40.98,7.47,Manitoba,81ebbd03383d535f10b1f3d51e5a398064699b7529a28387f7abb8b5aee7ab54,81ebbd03383d535f10b1f3d51e5a398064699b7529a28387f7abb8b5aee7ab54
"Bretford �Just In Time� Height-Adjustable Multi-Task Work Tables","Greg Guthrie",50850,-634.87,417.4,75.23,Manitoba,59e44e861d70eda9cb4b41382fb683ab2b5647f36a88933e8121b32ee254a771,59e44e861d70eda9cb4b41382fb683ab2b5647f36a88933e8121b32ee254a771
Accessory17,"Carlos Soltero",51075,-160.68,35.99,5,Manitoba,cdd454e572e1e7b5335cdcd525f0d0dbf4dffc132f7af48c0b294916788865ac,cdd454e572e1e7b5335cdcd525f0d0dbf4dffc132f7af48c0b294916788865ac
"Telescoping Adjustable Floor Lamp","Greg Guthrie",51461,-97.54,19.99,11.17,Manitoba,762ca0339b02d877d60afbb71f839b7b628bdee93cdf44d5cafeb1b480a91755,762ca0339b02d877d60afbb71f839b7b628bdee93cdf44d5cafeb1b480a91755
"Xerox 1898","Greg Guthrie",51558,-87.27,6.68,6.92,Manitoba,5f8288b7395b754c0a042d149a0d1dab90009bacb31ce2aca535f53b49ee49c7,5f8288b7395b754c0a042d149a0d1dab90009bacb31ce2aca535f53b49ee49c7
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops","Greg Guthrie",51558,85.29,85.29,60,Manitoba,d864b01281cdd3fcb6e8028d1a9ccb329759ef9805434dedb3cf5ba5d6735d4f,d864b01281cdd3fcb6e8028d1a9ccb329759ef9805434dedb3cf5ba5d6735d4f
"ACCOHIDE� Binder by Acco","Carlos Soltero",52130,-39.96,4.13,5.34,Manitoba,8d329034fe4f43b7c84a1f214ea2a2bfa6ee4f77b50b38642084cb3b138da404,8d329034fe4f43b7c84a1f214ea2a2bfa6ee4f77b50b38642084cb3b138da404
"Eldon Executive Woodline II Cherry Finish Desk Accessories","Carlos Soltero",52130,-4.01,40.89,18.98,Manitoba,0234e57aed9abd41dda1d420f53af45d7ae11fca7d18498e02564af3123e843a,0234e57aed9abd41dda1d420f53af45d7ae11fca7d18498e02564af3123e843a
"Belkin 8 Outlet Surge Protector","Greg Guthrie",52482,163.78,40.98,5.33,Manitoba,3769bc87c85c55fe1a7b77ad4203a69d770b8eb9ded8b1f7f257a4c266d76ea9,3769bc87c85c55fe1a7b77ad4203a69d770b8eb9ded8b1f7f257a4c266d76ea9
"Executive Impressions 14"" Contract Wall Clock","Greg Guthrie",52482,217.06,22.23,3.63,Manitoba,e05c9265e13201627e44208be8bb635cfc7bb31b4b1adac96d2dee4a9f69d23d,e05c9265e13201627e44208be8bb635cfc7bb31b4b1adac96d2dee4a9f69d23d
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room","Christopher Schild",53410,-253.11,14.81,13.32,Manitoba,4eeb91a4b4cfc3cfe2df3ba2ce480f9e3ccddcc801488d034403139cda9e0d2f,4eeb91a4b4cfc3cfe2df3ba2ce480f9e3ccddcc801488d034403139cda9e0d2f
"Bevis Steel Folding Chairs","Joy Smith",53477,-1207.18,95.95,74.35,Manitoba,faa9d2114530835af45591b4f3ffe1b41eb588cd8b8648d24e575dce9ae0027c,faa9d2114530835af45591b4f3ffe1b41eb588cd8b8648d24e575dce9ae0027c
"Global Leather and Oak Executive Chair, Black","Joy Smith",53477,1261.44,300.98,64.73,Manitoba,b37c37c7ded37bc2dbccfb516657343c191e3d88b25f976d02a63776f40b9daa,b37c37c7ded37bc2dbccfb516657343c191e3d88b25f976d02a63776f40b9daa
"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate","Joy Smith",53477,536.87,37.94,5.08,Manitoba,ddb312902f6ac7ac67032b51342d09b9d1fc9075c241c9cfc99e4e1b0f3977c4,ddb312902f6ac7ac67032b51342d09b9d1fc9075c241c9cfc99e4e1b0f3977c4
"Fellowes Super Stor/Drawer� Files","Joy Smith",53477,610.9,161.55,19.99,Manitoba,5699a2737c4535cd1a811378556c00fc2c5ff3d47680b032373cd999b4429725,5699a2737c4535cd1a811378556c00fc2c5ff3d47680b032373cd999b4429725
"Logitech Cordless Navigator Duo","Joy Smith",53508,149.64,80.98,7.18,Manitoba,c9922b58bff5dd42e68db537c884718b21c770ca9663321f65bed423149a09ea,c9922b58bff5dd42e68db537c884718b21c770ca9663321f65bed423149a09ea
