TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"Logitech Cordless Navigator Duo","Joy Smith",53508,149.64,80.98,7.18,Manitoba,QH18hIDuyFA4vx0OEWKHdeOo3rdlrdXqpFjsQHQ5b0pDiaNpfkkZzV3EHdtnmd0VTa/jo9Ne49QXqxbRcssBaXZJYbKgLRBLDHOx/gfthIjcCGPNGFUngkHOr+YzctKgQc3OsZXWSE8s5uZtBC+5zKxhsbQnxyvTHXwNAJyHn5FEhVsBkFjd3kILR5oV+gadnEH49JaCRm0tEIm/VtwVKOS7ZjoniJyGX/5Gh110u9He1kGGhNwzrRtd10KgoSSkn+YmLtW3JQDpy4Fnoo1qhvrRj6WGcYTIQPN9zauS39yNEXmKXj4LTVdm+jFmXntMRHwzATceojkhmF4ayx8133PJn8WvW/7A0HdfRH6MKe/Om+gi0+0IGRiAHxEf+uhETdUEBgMDrdjshJOXFelzHXulIEiLXKk623S2LpsVylh16UwlEekfL6HUAqhej9f8PljvKENLUaFzv7ycM6WVUNIO8FtroIeAHTkAhifKzqnWbuVtNndLh/4D9WO/ZdxTJfOJ/RUjuKXHvoIVVHmSLr3YCCmSAmHT0HW4dMlVUe17mnHFsQJepjnSq4HFoFGHDqU0XZc/yiUpEr5zHeqkSJ3MZ6xMNGLEs/59Texhh2K02jIs+P8wan7PB7RcxGUk7n+BJgN71i3vddtu+ESip3LTOuYbqs2U+HZzM9959LY=,XnuT9/yeSz1v1+TG9KMKKLqf6whYH1iXsbnz+wWCmPid9HIsQ8f8z9G89zeNwmMBmRXO85uUT6eZZtw3WiLAGm27b7kf2GADx8pp23BxRRkHQLWWXwZj7otCnfMxSBCG0dE/7aQkqedrad+6rSBkcbrpOY+KbvSLCzL/L8JT4elKt0a7tgFxXrQJ+9itRpawapEXYA/5Zi72dJgmiZ6L0+DbryJDHnCYtWoMmp9mcK+OYPlNhUbPDB5JFwKoNpw3FdGvQ9m7hgiXretre6CFWqEL6WoP0oNpt8TS24NrIK8Vgg7b0hZ0iR4zpgRetemPi7cEPeWO+Z6ctv9r0Z8sCmsK8IdKtwkH8S6Ke/J+XeDA68RS584dtgPzlRLhJLgNDEPAxxR2Mo9+g8aIj5yONIfEJ5Wa6f4FOANT4htSf6wJt2EiKDgPtWlICvhYG/PrhT6PmnztSfxmKUUyZPYZde0DIUtcL+yU+/kjXi8eQnA1l15t2e7c01/rI1fe/Jic02DCGnxF5z9s97cO5K3uuinx9kv+v0gpJ9xJ/weFVNwzMugISPX75+RX3kddHCd7Jhfn/AX6h7sEwg2h0Ai9aFKIgCHNts+xvVrDFGYSPC9/4pM+z3xS3gMDF3GiJIAqTuyFNzbE7wVtpn1LkOHB9b5AvqTJqjugF4SDbhtPOmI=
"Sharp EL500L Fraction Calculator","Joy Smith",53508,-32.42,13.99,7.51,Manitoba,thnzbyxzPdZqR8cqvifGMr3lrNWVAkOm8TX+BM4z7Be2wReKeRdlCb0O7ydq7WuvHk45Vs1volSmHrSfpB7mOmUsR3vB+mGjdafcdpElZao9tAo4wgJ2cRgvKp3XOHO5+3SHg2iFxWSC9rdiuZIRsiJZGnnoLB1NGBfaQg1wuh/cCvOljYeczR7GCZ4YccuymWpVgZAwE92d0O+1MBF4RhRBzz/3ipk9Br0MlYwdbU+zCT7XMLV06WHa7ZZjt2KLGb00CVPsja8Q94B9XPw7tfoleG2AsKe4wKMtPIEM+LqlOZK5j4Fr08lsF+hkW92vMVGUVAAh8FeVQfI2go4/kZ9D9NSxp7QILqnPUlzTPlHpyKQ2oA978Oacl9DRNGbCkYgWscEpZcEaV2VNsomiAZdoHRKKrgNd3zGd1gORxt46goam1ZNAmsiJXeJutLk/vEI2LqbBA1yIbaBCAvjGYlj+5a/zws7d9ypw/w/LflAVW1z8ZLn3Dtt7CloECHA0d3mk40viy03u1m6umdaMMeH1aELYVL53ysqSgKdy4qRZkI+1VSFtHs+7L5o+WGimZnXH3Gu3tikoJDQPxo68xAJLfv4bTa3dT3wRlA195AtcUbcPX/tM3zg8RK3fLJeXiAfXue3HmUw+hJkLo4tWY/sEXL7KnqmJ2ww1FmQemLA=,M10EiA2yQJrsTTgM5BMbG4OEr6yJTwx2LIOXsDaF+XqrnuyPpBSMItCr09y60xaQVg722UyakBL41bqhWoBd5XVENUiPtAayhgvyBeuIF/hNEbJeSvpuQD801L/pXT4z5/Hk08RC3wmyHEd2rle//Q7Q/3M59ZrqHmFtWy960OS0Qj2yFRFut/3FAQ9OfkpteUL3tfvT5WeztND1nHEWrEe/GiJYiaFZicp76u3FriOZ8zkFlMV4TnaGFWsqpBsvEaArvZpFQgNF2cnefaLkdTzcXsOvXkoaL3afXEOdxeclPr538Ivpq8o5oCIEmZk8j2Ngtev5bY/ZAWInD4RblJwoWGU/0OXYwfDcAG9ZjzjIhCu5uq5cGVRKsY2LZzFAhGTcRxnMz9uwHkHaf9WRv42LpnpVOQeVxgGrFCu9dEMBS4o7LyvjPBRRDqGWwr7WnWrzbWUnqe/wAoDEOAqnUpInjUjLpecrmoS444SLtQ0hwfJz/SyJPjwa+J5ObCeNzAHvI6+odU6ysaE9Q8hpMaNX5CRENKYxKt4NIMi8BGk4VueYIzZOIjTTn9m+GNL1hOeNx42ElthTitU/6PWgI24k9aPEBaTqF6h7lNsAH3brWL+QhPnsk9Gm9JC8SsgogIHFHugkWb54VCHXaxYTJ1dnFfMfAE6jcESdpL4kg48=
"White GlueTop Scratch Pads","Joy Smith",53508,1.06,15.04,1.97,Manitoba,x+1/jEQf7x7OCIDIEX8R4nZikFFRfwuCECDsEaD0wMTu4B3wqc8OFj/HmoQ/8wHxiDovrRifaYbtYtizh2tyDnt1y21betvn93ewFtICR/mwn9KDpGqapDeDxJ+pGyhO8a8hXhM8Jn8dofDXiB5kaVTpoN6+WPcu3NbTEyOlUl6b4V7k0enoJKFVB1SSXfgtFsV3jWiQhky5/Z0nIATfbyKpOSEOEWG/bCGdMcdPUQCN4Jx1SZ7yyROQ42WhUN6gqkwqASG2uQq6xy2jdH3q2NyXZXBZcynOz7fPuIEFTRt3f1Pole7UMHs2fPaJhj8j62VDzl32cw1Eg9ZZo1aZ8ZnuCT4PMZWy7+Mg4ClmATjb0Q4rDn1BzogPzPuWhQR0FO5oIIDtXKgXdcDo5Vs+Gvw5xapm0kDe3kKWpcOZCPjWV4GNDeUxnlzjyooiEn7RflnwK3BHebimjBewHwOyyZvvUhHT3YNwsl99VrUCapcUx9pOfZyySUw6E+txeo28OLB/SVscUto2GKRIq8Z0GrPOBFJdsDMTdANgLIOZTggx9y0FmJsBPh2jyy9TuhKIUYwgmIpP5wzQu4DEmoZ7Fl/jhkKO3vstCl4Ki+rS4CazCjhxO+Wr4zOhYJdts86Qns8/B/I00owd6XHyxqhx6AyELr/gqdQc0oGN59SzKlc=,TxOmIWRzGJ9/4IV1e/IG/2x0EF07Dzc5i+/H+ETr3FQvB0l6WHv+YfUKGPdQeHzgfuAM6APWlCSFIiYgc3u3F3nr0dCID/lpV/CR8PDVAldOzkCByaebURaD6sM0NRpL/wYT/NP/I0MQXGiHnOEUVmPQ+CqFUJ699Xr5TvZcsPEam/BtkzGzx35qFqxmp1bAENnQQMcauVME5nUnvp9JcW159+rgM/3Gx9o2BAvVLxndJ3cjgsvKr82ks6Orr70mlooFYDM7ur0ai3eU8ywoYY9QGrRWfQWiP0vR45Sfly8nt3t0a72r74NQj9gw6vwLnoj9146Gg/XAApTvSJn6QFMvi2FNCUd/1NgVTt/scgAAL4e2oIax6ifGwqAB0h0e60axTUPeUNMjxhYUHKzCOPB8Qf0qnlyODNnekMZFC/NLnDqv7NSZNNyY69ybdUp3CzaJr4g8WCAx46pHl8Pr54BXq8VpPotsPeJiMIOqvz/F2n+gJthxvv/ZgUJypwR77VUlNJfPin24sngFb/yJhuze2Pw23BJ+gTJ1/0T3uv23F50c/ClxXsAsRMhsfI8yfOHj1N4qkSilxycBMfqadL0V9DfXCgiXz3UFTGGEE1uwzkDq+u4wkIybmK1A45mxuG/e5v7XPNeTvKgAhYsviTat0c84jIDF1VhewKeHz0Y=
"Fellowes Strictly Business� Drawer File, Letter/Legal Size","Guy Armstrong",53703,-34.79,140.85,19.99,Manitoba,RCxcdRIWGCzSLcqWPEeyiPPPLztyLcSa3BcznZKBLdbi03g6NC23RZR009aaApqg2+naQ1OzZHclQBt5Ku2SdfF3EODbhqKL0Z1AG7fPIbrbCiu8dua9QV3OM/jlNwuh5vElGuYkm3pCRisuKpXDa9Kxk4LF+z5dVfSuA1LaTq6QodNWJPjjQ+Y9koEjBryustLj1RsUEkFVhkIBbe+biZfrdIkOvWzJqO8XCpgazTnQhMDMeibJfGGrPYvtk+7kwgSn+P0oVtBC1LEXUn1n7rW7Va3PxGvJTqJQS+B82Lo0M4QDHggWsorjan1LK4nR94Qn5f1r5KfAVKbm9Imny5VWSFZRDKV3VbN2DAxqROpeipn7X6r5UqqkbjrPHdaPxe8tClN+a3emZ0PtBr9YVNPZ3B5AExV3rf6CU0jGY6iLwJsNeDXadKkwd9tsbpvLaOCaKbpahwPQT2tRf5JUM3TQNfuw/NM9vWQsTorSiJGk8scExo6I5A/155tOCMSTudzpFDfSBdpzyjPUFV3grmQdPh8vR1gnwK1ZRAqIj9g7LgU34ptiksTIH6w8CsDsQBmSmX0P7dGy3Bc3pZE0gCQ0k4K/e2S5TDI8pgprOqkeAW7tVlehncqA+LkiRl5GQt+0LKhVq5P+LB3it9baJijrf+A2u/2To31ifM0GDYM=,ifdG/pz63vlmH8XFk/2rXkkF6+kdgb6eRFEjyLrPt+4WbH3FPxLFVOX9p+lP6qcGZA6X4xV+W6p9/mlU9uqX6/CHddOZ6skFmPw3e5MyqNvW9lvEIHGOjw2IWuaUmhXH9QaQplvaikxJbyrPXvQYLSBx0mOtxH4mds0A25EvYqiAmatRUs8ebf8WSaYLKv9UGZQF1KhhFMExJoZw/w4Le0OFe6fFWLwhH5eAnX1skw+RC0ITceHplIWT16L6dXNwMDE9XihCYgYScNuyAeL32rGieeqbqS9ZibGYt7AxozloHIh3IMjnpeihBsodUKz4ztJe0fV7Y0MgGqPc62zuSKkjdaCQ7WVyKDzlQlzf3aMlL3o8UBEJmm+Oeqd8x5K7ebJXduMDT0y5MczeTc+tnH92v7Pu6HKn3XPETSQV6vJQZw5idOe0sZV6jGiBmThpwVBUFIuDko7/Bb+HVRcanjx0+LjFPa0cMJoRgQObnxMMqsWCFz2cAY7XCkIEcTZHdqBHbMRsbdQbSxUa9wsn/27YmCBB3M2LIB05wPV7MpX1JdGiBnm3OfmZK20NnZpouVjK0hQmjun7TYvpZ6SSRQBfiE8v0IRfwaOHjoSKtNyQmp/qyXQeokpZaFO5Yb11320B50nE93LRvVLQcyIo3zDJAUJksdMJKZHCKNjyrJY=
"Eureka Sanitaire � Multi-Pro Heavy-Duty Upright, Disposable Bags","Brian Moss",54115,-80.05,4.37,5.15,Manitoba,c/igcZp+FhMvHrxOKeg0bSFJsZBhKfw6iT+HDfJVKPhKDf7NEZx0erLqpZcb6CLdZbxEhF656TvjCKTTqJAIkk/wTy7s2OH8vqA+ZHwCKTSRI8gsvK+2DizRoa8uxIYM9OEZCf7Urlau/bA/Yj5j5Ne9guvYOCJiGGke/zB2KfZA8R4oVNjHWH2PIbFAIKqfsYqPAgEs3NtV1UWVzcdzaPXOWHTcOuf58CxCzaUgfb5zX8cJVQpthObG6f1C6V4ficHfsrimCcZHLISUbTGiwSMPWlyRLW8bRnU/tdUHUA8+2R+v+rt+7x8wu783/HaFzTHyV3Ma5foEzqs/v9h502uPwHL68SC3o/AI+GJfwW9kGYM/S/YlUi7o8lGy58sHmmhUtGio0K7cyvSEQtwS0/uACwbxIFivKdGfbwN1iwXexWWu1+hS6ur5uXz/QPCX2VOeFeGb8yQJq0xsJlpNClWpIU4H/QWg9mlbhPxba2z07hbvF+g3IZMfXDP1y/plXdWE24iHXqfIC+ia52bZecYs5wORzPumA/9/k8tkdjh51iMNePqD5dlQgH6pYwxL7wq3rsbjb2CFDJBUdlR+rSHRsUFbrTWQXZmxSjDI2f96XPieI6inz174IvxEeEw9jLrkIvsGBIUtY/vdUI0Vnh1zHb+1BFF9Ug2Vh3GZFfY=,Cc9zJoQ+uosVufgUEj+nGl9+As87n6nF46mSv2IpIUOcG00kv3/Vh2eq7c9iNaY6NdhnhC0Q5pXWhNiaXAxeIIiYh7U0VDXjQF9MVu8d7Rgwwy7b2KtJUP46uJzY6g0/Dy5Vz0UTeY+ZhNFMtu6eHaL6d0OCA7/O3IhRcVEddP3ZyayZSfQhFe5VIRkwz20h3L9qfkdY8EfTgvMjF58YgkRO5PrwzPNJG07r919kX7pLCyfHRkgG+9YNUJ1gQYaR9YjXKAfA0viRoUPxjvg5Y6Lm42V75ngL/VLhjqDoC6bHiS85MvvO7KyKL7mek00kSLiqkLCWGNQpWUf4QlyxEmtsyJs5Awr7mNgq6e5HU1MufhimLgTFuhkzDM7/8DfK3Ch56rTWMadIPWF2/tr6N/8PtpdtvjU/SZl25lVL6wbIkZEnNU2eKOYBGdDYHYdAM2JhlFicklaIwJcDcb/Bko9lhEj82dpeTsvhoCfdk3qsBIwR61nyUygPYmFcUJp0NCjTznzxVrIe6akG3O85rnqEO5ha45cj8mXrH8FyPwJAnxKmJXE+/s+9ZMv6h5a9ky/+NSdVriRwh2wAVS27AAtMIgglPR8SZWdQHKFmUdm8z+cS00RsP2l1s8vMzEK0TcouH2MK98YskV4s5wslS8+VXzh+rVl8iTB3KWTtIVI=
"Cardinal Holdit Business Card Pockets","Brian Moss",54115,-89.42,4.98,4.95,Manitoba,vc4Fdk5EFembOHwMVG4LOm8KeGAaOCvX87c/ExzvpikUZFj9CxPuNOyMdh24RR/2/Z5UBExkk4y5Tc1PYay5pNZTMTlMVCmkzHpcbIK9mEUZeDpd9+pBurPPl1n4bLLMnvgEP5RrQN/WIk6lam9uHw1aKVFO0woHaHDw99xozT8S4caYABNeqKzX5xjuUD/QQB/HqBJCeP2C4rAeWJx5CiidsDKSspxtxy8jc1jHL/auaZXa6zG6vEq0y7/T364tv36cDIgLS1FRBCmQIVbJCEXWSuuanTxNDLnuxjN6hVWXfrphuf2yL9XpDcyE1HcUC4bjvb0uoXnWxHbbhPIC1KQIZHAMplhXfrxfP8iHTnxpcQA5m1QlTOTrnXXESc7JaNhRwWD4AtrfANDB1iSMMCgKv1bllIDe3l7KFkVC7Q7UcaeqwuevdG8uUpeCZu2FrNsuiKkXs8jV2TwxEk+G7bFqId2r5SMsmaoGlBHtk6heymcN3GlgnhdqexNRYcF+Kef4IPv2E318R2IyqdlNX+xOC8d2P0BgZ/56bwuSvOr80U94XPyRjybRXvfn0fuqN9VmK+IW8hxiEcVrOuQweKtnYnhGJak5h0wCXxk7F3z8gokVDLPh+X04Bb0nhK9N19DXMVpH8VrQ5uzm9h5UN3CIrnXcjMukdQeaDRDQazY=,HXv5FpIx7hKDHmvPElMftbnD5i8IDXC4zoiFOmHUBzu/s2cHEKnM0zL+bhj8SnYLOx7bduZvmNKUrxIW4bhnypeR9OdojaRCPIDRJKK+05cHDBoesfib57s2PuXkMVh1IaJZZzXY2unFseRJRpPX8Ye2sq3wWsbKpdJ1ErrOMunzSes47OpNCqE7AaLGjx8F5ggYdhjucdLdXkKD5I5G5B2cZUEw1qx1moXPzs4bJcdpDdRwxVuOgi/dJaxCOum6/2nBLISRhCT97imR6sxZL16Sx5U6I0dsCoox5DD47W4ntDLT6qU4W3TJ+sC3H8K7wq79MsMN2ty+13wTHIJ5eHESkR/IbVWVhI2k9g+KdCSy9bDkOYumQd74HQ05zHuyVjX7yDLQPKW7tmiNpQLrkZbeAByzo6vXu0vqYIWkv0Pv6hRsWeh72FKZZqJgVAKzJAu7iRMpLRaNLEnzjIisH7Lvtm1VxyfRAmu0fJMFpVbpOGSrup4+Mvc3gt8EDlBAagYG1KSA8DPbjYTRgtpiFRqQLs8n7FT7QP0kJJVzdDdVx1G4pn5gCq3BbFLCPAZYVff/Bkvt0xQGOOyha3dYQgBHRmSor1FE/tzPuT3ZHZKhKb+9D7Edu3q2bDVXhdiDlVrbhutG+WNjMG0XpwlAi98g8AnroVJQMM9lLfEV41s=
Accessory36,"Logan Haushalter",54437,-311.05,55.99,5,Manitoba,CEuealYYVj4CtzN+qvnwWfM7OXYjGeOFyo9FICYLHjHRZfTvNZw+WAEdtAziXQYWP2koR9y4r2OzBx+atgdUWDTlKmaLRq4eo7Fv1MPIshulR2w1vXiCKm1MamRwXTzyZ9vqitaQ/JDcxN1b031nzNASMJ3CmykF63Qwx00q4fnl+SdgGzI90YcdEaAdvd9gye5RgBfmlDlQ69iAwCrBlvu9ML6d4/6KcTPvNwnEY0jdtk+2o9V2MXAyrT5XzP7I5eV3cGMMnsc4mBFECq9EoAKdewYGzsVBCocXX2g/5EPOeDHf7n3ykKqUethBiF2TTBFx20tnOevzLY3w6n7aror8gZ7qaaTSI1KYg1whS9dKZbkDsWEckNu/HYooKhn9rA+RXZ3fB2HqHJDLMlRUvDUBOT6WH0wU5/w8z65WDcq+K/bfJ6qkJxdnlBwemKlISnL6B0t2/H/8uWWZNQmoYflCm9WhxdJ7JoAtvEx8yDp2hRsCFWS4V1rWEdrrOumD23XnJyGjUdsKca2o49DkdJnDFe2IXU+VL5AdeCsELeaksF0x70TbmEnX3ezlteW4vAybpov/vxmCha69iPtjDV10U8XnwBl3cMbwfcFkYV/0eyGhbJYgz5eFYXSnUIN7opggz6d/8EEyfFjZz5QJqhZmBtom/EpEOuCudLwedh0=,KZu4u/a0j5HKhdEQsev+x2Nrq5spVWYEv+0oJKzqQYe7WdXLoL2pfcQ2u/nKK5h6VXha7UavHw3D4ZBRybwRWL0u2Npv68A7dPwQRqZENrqWem+NiYu+u8d6RNyefFfkO9jZbnX9RT3PC45PiEifoIn7tYNfU7FRx1U1nT+33gWattZYvxarj5xly50NELU/7g1ZHIdz/0l+0pes2hjx4F7zzJkSCWfEmdkqEF7uY/P3S7/ZVsttEep7o/n5m60RtaorG6K/c1a6zIf4Ytya7aYYYMAT7iAjWqY3CW8gTekh4NEu6grsDmQNFvf700G2sg6w+bZUC9x8GSmVh8sF10tLFfo7sB46Srmo+hnt4Njnih2wzTLtGmXgdOAVaeDrTbPGOuCHNbRrfUb5ohZCcJ1LPpqKXjsFyhgtKuFIZr6SD4tXMvCFPIK9YM7czoVKXmL7rmu5BeDOVfsn8xH2Cwp5ISLGnijMDPSuB5qRuQjT9EOD0evNQY/A7u3hiU8rrHdotfYpvMeW8kfrNTymxJfVo2lFwoyaLuZ9lUKCdNvyAaHWA7EaMb+TD9qdzqQB6zbEWdft661qetsRI0vF1mpUr88ONJcKFpPic6yMsET/kAxuI38wFAju9YM/6Ny1S4AKM/+nUtx2onamAbMGvfW9922wAr3TR9FA/mFgvn0=
T193,"Guy Armstrong",54501,481.7,65.99,4.99,Manitoba,v2BEqlSkquvMMihyCiaSxSHm/aFAiOzUImWSfjJKhnIsOnhoHmbEBjL4S4tGsyvljuEnK7mxreOS2mV9M3fmVy7MmCr1VgwQ1pbgI7tBeNaxOa5c/hhd5cjA0XHnkwxEIpnNmiruZnIK//YzTFyyD6uHD25T8C8jiOW49b+KrRqw7d4NTrDzLagek1VnyF8Id3sk5iIVQCU2LWFVhLjq9FYTjfcw32nPaSzzAR3Yj5lglHk8gRGJeFHjiTcWCAGKZyUJnIau4ojBG2ni94VDjRO/KRJS1+kJW3cWYKQFePwWBDoTitirei0aQ/kLVJ3KEnCy6xP2JjFL0N4Myepiq0N5W1CPdrA3FWE1BvIQOs2Saewh5XF81Hc4nEnvrLZdYUvUDZ4Y2nlYoSURwxdMcfQuTYYXSH5/AZ+b8EZ22EQhuJmpzT3lLcg9608BlUWBVhmBdetKPJruXB/tHexHDkWdeybSA++ow1qkrWuTdSK8LMCzuxZOO5+kGWzhhv2/RHzbmPJywFfTG5G4A6zKUJp/1UXVeOJ1ZR90hGeH24yk6rVuYIZKSO0IgSV1DuskErS0sMwqqQLGIrKBKZ68Wspq2a/DoQfUO1ZjavITfiO3vMs6idlEXjNvhifW6V3aF/V+rji+aOpD20fcLfUySOLucnsJAF/GJQB2hE4L324=,ACayqd76MafrYmdsFlci4349LBeoSMPu2bBKrXwd3TyBXr2GFUi5ZoQYx4QuZr/6SPMTk4+a82sngLgbgGrLHwoSXXKVAF+rdxxoijhL8tW2EDJduPIdTPJ7r5kgMqtsjZOrRpa9Wasi9CvuU0QXon7tmEk59lnMLOwNKCuVHNTi6wWgLsP4TuRN0Z0GYLq2HuUmDslfSWWoQMt7reZ5olBOJWyNZgsDe9hr9DE/SyahjHkJE32SG+eLJgdyhHjoP0F8gEpigFm9QfUDEUvhV8NL64OwUeAc/w6yb3I533cNYIWKWddvuTQisB6FpOdPnT2yEo+QOii4NXtZhRrC1UyEk5ubhENjfyz84SCBLBy510F8FCvHINKi+9j8KIb6mTHBYO3h3xnGErWYbEx4fjWZiMN71ZHYsJqvY3VOGqtezMmlBgUcNSyiCntSmX/McRH8Zl5QpK6WeXVT/bGbpO3RJNuWkrjM8eFarAZM+1nwfQoQXcUd0HtS9tqd1UfKAd0mW6KKqm0KV7WA/YP0Qaty/zN6yZ6ngGjAnX8yapmVxYIce7XAzw7Ctah3dM2L5eVWmEc58TDoHz0MXz04QNyUAKLPK2AFnnX62cEZvXfGfvvQVr8JbEPo3W7XLSpnzqyVpHCcsRd6rnOg4DnIhHi50PxN+fkPZXzM6OOUxPw=
"Sharp EL500L Fraction Calculator","Guy Armstrong",54501,-33.03,13.99,7.51,Manitoba,D3BuWCczRN6oqeufNuDfAK4Z2AUXoq0FOpa2Y/iYc6PFt7ZquzVISsUzqQ3wQ5yh2YnsPSIdwLDDs1SstyAE2ch37Xq2EdnOw/WTtVLggWC5ujvHfWN/9wkvXnBkfO2e0AwYqNKTbywkbGUu37v3d3/AaSDRXHTP9IjDSafYb7by6K0iRlyjlqFHxL05SHSMw2UaNC67jFiHH003HQD2GcgmhnU5d8SM03+81L7YZU/eH8+7suErNKmxuDIQ8vAsPrhF4Pc7HrifGhZ8uMttmT7Qpf9v4Rgd7cCbcKwOU9vC7Fq1Qtu/nLPXc1d7in4+iUzPKopu+667f9nsW3j1b24foGR56h+cyfFs/BiGqksqTt7LmuBUw9qVty2viYAdbjvzNW3HUhUfJ/Y5XFBF/gKChLFPu1BZl9jzZ40WhFskOx6UIPhlotr+8wYQAN3ZGtC3mNbX7thSRNNHbI7kURNnfX6yu5NOFpZuTpY/wpRYbE5XZk2Ua+r2l8T9Wony0oun65bux9hKhRy2Vz9d3l15Yy94/QVt7qjIYxIY+ES1DWNhUUMwAWUUuXKfOrrfRTxmHmHYtQI6+EnGxGniJYqeo/R6veNblrCvsToOf+r9EQXQoWZV5TCEuER0c20Kv7ZhLj+BWHnLKycmQ2/gjPt9NHpkJnFu+c6sOKOz+2o=,vEcw2m1Ck928Y9vpoTNF8Lwedwtucqv625DqQccmid4KGq4Gy/oL4SRqDC+aQlzD5k4cc3LDDTsLkR3iJS7aL1RXqRmsCzygGW8abPU/387vsScETH3eGCZOcTQUCPcgectltDum3/Ev7TmOUKSu1Kz+B2R0AmN8MgYgyRyhn2rzQ9Oo9iPrp87GRYIt5W+TQwdv/EOI9Et8QtFOXAZZT73g/MJXOi/I3MNnw9H9noxCsP6hwbZvTnZsjhMLXNfUIXe3VYa8CzAfERmINY4m6lwvvzwiHuaT4fstEnvTWcULvSC4BccAZpcGoaxgVtcDes9v3dLchqEFK9FnKwkPI6Y82tedYPn5WAl+n1hmywqFqVdFqecNyYFMvU8kN5Ch88fDCA6+u86NiInBxGR+hXafeyTKNvReM6P/rSHhed9t4Jy4p1aCEvM0Ot4aNmFdIDc2PD9iZborHbcRvH5XSuhyju2Rs3L9Wq9jz1E+A6hbTm1ok690aaaV3wrN2gl4AIoL1XF5dmiWjEC5ZSdV9Xp9i+d+atl3/TupsxTMRt4o2Y8Q0H/c36wX9Udz0lEh5MijTPZ0m2dVPnQXXmVzDhKp5y+iGBH6yUw7RgYrAACZUmDYepkDLQYs1xlf+1KXMF1fasYboet4PrmitMW8zXeIh5kIBiN0YdVs0XBw3II=
"Tennsco Commercial Shelving","Guy Armstrong",54501,-1195.29,20.34,35,Manitoba,jeG3FzQm1lu/Wjz0w7NvgVg6wOmq5o+7/W+4losdNhkc22AQN+6iU23Axw2zKDdDDa61ZO2AWNqBKGkzY9yZ9WTsV6cVDWD6H9FuWAfDQ5xMJ3xUnBQcKP8t+UzeEfO4ck5pYxV96Bnmti1g1tvoy+4wYaSFy1iJcpsF8hdibaWLBclMLVTLLNq5bTeZ+Sx/g0zavBk8ya6FQo5L000t4ev9Y8+JvfHUIGXo7F5Gjk/ab6yAj57oW7jLAuSpGJYR2CUuM9tlIA8vDvXxX8y84gdLIzUmh6krXD07CH8Y7LF0W5euP2bcvyXDDZjYWEMfYtal2cFzivQwgwt2vRLK5YmiW6wjppSvUxIYPaVwdGDWSwRGWP74sRtnT4bPuhgh3/YJBA8dUqijHpYhiUXoTdjX7e7YaA9fFDHsDIrnvlRPivYRwMjrSnhspMn3Y7+0bKGoZAiZHvb1mie8U3s+vwz4TX/DbNSArdiZSmytzKCRyunsca064jwjZLYUl8/DhlTO/Saa88c9LcFVvLy+B2ZiikZkv6eePTowTH5Wy8FB7VKJescygH7ZoLs7bH21CRfXPxAqQ/KtaUsyVtZt8XK5BUqhdwnvRXDDz5zN+nvny392qq2/bB3TauVxZfoYNwQel/IwPbjH5+6IPUGdkJTmAKEYO+oqm0v5SM0KNyg=,dH13B74D9E3PcmDgyrKXqMFnSiOOzroggfap8Ur9grDDP1HB3A9bJGgaXU2uKyTdYrZaYYlksfNQLguugvnW65o6xfORdEPl0Ybk603VXjh7kQnEC7X2dmvYTD2VbyMMoT5ZNW2D+veZu4qu57JbFa6AkHgPevYoWZW6df6gw49UNibZOALoKspoPU7GxVnVTDHFKZP1rA0304SapvKm+hjQZmCbZCS14FdIMKa6swDEs1ZsVoEDqRPyMtCPOigKyg78JoMXaHPI7PB8dOepPytxTti0l3BXTAFTfNyyFCV8H2Q14qkC8NTYlvvZDpfnFN7eb2/5A0UjJ0vv7RBSsrSeuE2hyjtPsXD17hjGNhFCMofoqUpAajTfrxYaX/zK3/rfVaz0P418j8IymgONhW7TLrwMzfmXOr48tfIp5RwSkwdwc+u6NymgF12V/PM0iSz99q41GeAHcEEHLFND04QKN/hTYYWzm80wutrwns/6YrCEfKXicfu0+fpCx88TN+H9/J1z//BZRikjWZkO9tWL6IcIb2L76EJyzpTYpoubZsgRK3LbJILz92ljoj9XPVfO+PYaC9a3+9UxsDbFow4kzdq7NWu0DfgyrFEvX9pNQvy7G3S7w5+DKyvu7f004S+4GBIE5TFE26k6MPiTNMKX4OHmXN0PvVVw4wlGdKM=
